optionType,materialId,materialName,family,group,name,uuid,price,price_units,displayName,deviationFrom,deviationTo,margin,rawGroup
post_production,73165,C45 / 1.0503,Steel,Finishing,Galvanizing,a2f8e074-68cf-491a-89d5-9f7a6e639eda,0.1572,per_cm_3,,,,,Finishing
post_production,73165,C45 / 1.0503,Steel,Finishing,Powder Coating,0fbdda26-391e-4ed8-9a8f-fbe2b8bea6b8,0.01,per_cm_2,,,,,Finishing
post_production,73165,C45 / 1.0503,Steel,Finishing,Bead Blasting,e4131839-d9be-40cb-b3bb-3f5625ed14f9,0.005,per_cm_2,,,,,Finishing
post_production,73165,C45 / 1.0503,Steel,Inspection,CMM,639c0822-2bc6-4fcd-8076-50ee8bc5d66f,1000,per_model,,,,,Inspection
post_production,73165,C45 / 1.0503,Steel,Inspection,First Article Inspection Report (FAIR),dbc693ef-1376-432e-a2e6-b3a87f96de82,1000,per_model,,,,,Inspection
post_production,73165,C45 / 1.0503,Steel,Heat Treatment,Heat Treating,de3340a0-c8e1-4422-8aa0-8f5168c6596d,0.7074,per_cm_3,,,,,
post_production,73165,C45 / 1.0503,Steel,Surface Roughness,Standard (3.2um RA),8e0e4380-f815-4046-9ca6-364bd2fd8a64,0,per_cm_2,,,,,Surface Roughness
post_production,73165,C45 / 1.0503,Steel,Surface Roughness,Smooth (1.6um RA),bc9ab12b-66d5-46d8-8442-75ec623a1fab,0,per_cm_2,,,,,Surface Roughness
post_production,73165,C45 / 1.0503,Steel,Surface Roughness,Fine (0.8um RA),71c756a8-2830-4904-b39f-1d314087340e,0,per_cm_2,,,,,Surface Roughness
tolerance,73165,C45 / 1.0503,Steel,Tolerance,ISO 2768-Stanard,be2a873e-f6e5-40d1-850e-4637e57d4298,,,-10.0mm...0.0mm,10,0,0,
tolerance,73165,C45 / 1.0503,Steel,Tolerance,ISO 28768-Fine (Require Drawings),a747d7ac-4a79-4067-9406-aa7aa6cd100d,,,-2.0mm...0.0mm,2,0,25,
tolerance,73165,C45 / 1.0503,Steel,Tolerance,ISO 2768-Course,d19ceb22-8c53-4d48-90de-80bdf307014f,,,-20.0mm...0.0mm,20,0,-10,
post_production,73166,C40 / 1.0511,Steel,Finishing,Polishing,0cd28e77-1013-4339-aa47-02442f0146d2,0.005,per_cm_2,,,,,Finishing
post_production,73166,C40 / 1.0511,Steel,Inspection,Measurement report,8bb8bc8e-34f7-4bc9-8976-4cbbb7c519b2,1000,per_model,,,,,Inspection
post_production,73166,C40 / 1.0511,Steel,Finishing,Electroless Nickel Plating,25d5df36-1b84-4784-b4c1-9e496f06e848,1.179,per_cm_3,,,,,Finishing
post_production,73166,C40 / 1.0511,Steel,Finishing,Galvanizing,832f943a-b29f-4631-8e9f-6eecb3a5790f,0.1572,per_cm_3,,,,,Finishing
post_production,73166,C40 / 1.0511,Steel,Finishing,Powder Coating,b40fb585-9f19-4841-b542-a9a3f6ae1c72,0.01,per_cm_2,,,,,Finishing
post_production,73166,C40 / 1.0511,Steel,Finishing,Bead Blasting,5e7ef012-da0d-40e7-b788-c431e0675a6d,0.005,per_cm_2,,,,,Finishing
post_production,73166,C40 / 1.0511,Steel,Inspection,CMM,5b4a19bb-1d9a-4353-92a6-226ca0708e2a,1000,per_model,,,,,Inspection
post_production,73166,C40 / 1.0511,Steel,Inspection,First Article Inspection Report (FAIR),0ce93529-98d4-44fc-8710-46e348a3917a,1000,per_model,,,,,Inspection
post_production,73166,C40 / 1.0511,Steel,Heat Treatment,Heat Treating,1c95e160-f62d-44e6-80b3-3067c8115dc4,0.7074,per_cm_3,,,,,
post_production,73166,C40 / 1.0511,Steel,Surface Roughness,Standard (3.2um RA),38ab900a-d536-4112-b73c-fc91b7b984d8,0,per_cm_2,,,,,Surface Roughness
post_production,73166,C40 / 1.0511,Steel,Surface Roughness,Smooth (1.6um RA),13dc2bb1-c150-49ad-9778-ca9830d38922,0,per_cm_2,,,,,Surface Roughness
post_production,73166,C40 / 1.0511,Steel,Surface Roughness,Fine (0.8um RA),904a809b-29b1-4ca4-b1d7-86681caa0b92,0,per_cm_2,,,,,Surface Roughness
tolerance,73166,C40 / 1.0511,Steel,Tolerance,ISO 2768-Stanard,be2a873e-f6e5-40d1-850e-4637e57d4298,,,-10.0mm...0.0mm,10,0,0,
tolerance,73166,C40 / 1.0511,Steel,Tolerance,ISO 28768-Fine (Require Drawings),a747d7ac-4a79-4067-9406-aa7aa6cd100d,,,-2.0mm...0.0mm,2,0,25,
tolerance,73166,C40 / 1.0511,Steel,Tolerance,ISO 2768-Course,d19ceb22-8c53-4d48-90de-80bdf307014f,,,-20.0mm...0.0mm,20,0,-10,
post_production,73167,20MnCrS6 / 1.7149,Steel,Finishing,Polishing,f4dbdb8e-3af3-4cf5-b4f0-f1435e6aad42,0.005,per_cm_2,,,,,Finishing
post_production,73167,20MnCrS6 / 1.7149,Steel,Inspection,Measurement report,58f8f4b9-0c2b-423d-bae7-484d5d53facb,1000,per_model,,,,,Inspection
post_production,73167,20MnCrS6 / 1.7149,Steel,Finishing,Electroless Nickel Plating,ce71a2ed-cad9-411a-abb9-c1d520330c1c,1.179,per_cm_3,,,,,Finishing
post_production,73167,20MnCrS6 / 1.7149,Steel,Finishing,Galvanizing,0025a48b-ad58-4efa-a7f1-0afbbc8474c5,0.1572,per_cm_3,,,,,Finishing
post_production,73167,20MnCrS6 / 1.7149,Steel,Finishing,Powder Coating,8a22b080-3fd6-4812-b927-bcdfc2a8ef05,0.01,per_cm_2,,,,,Finishing
post_production,73167,20MnCrS6 / 1.7149,Steel,Finishing,Bead Blasting,3233ed6a-ec7a-421a-88ba-fee166a5c90c,0.005,per_cm_2,,,,,Finishing
post_production,73167,20MnCrS6 / 1.7149,Steel,Inspection,CMM,1b4ad8e4-884e-4855-9af2-31a54a17ed89,1000,per_model,,,,,Inspection
post_production,73167,20MnCrS6 / 1.7149,Steel,Inspection,First Article Inspection Report (FAIR),d0254cc7-d658-4aba-be5c-6f95012a3b0d,1000,per_model,,,,,Inspection
post_production,73167,20MnCrS6 / 1.7149,Steel,Heat Treatment,Heat Treating,b43d0381-86a9-45d9-bbf5-1acf1bccbf99,0.7074,per_cm_3,,,,,
post_production,73167,20MnCrS6 / 1.7149,Steel,Surface Roughness,Standard (3.2um RA),a5842e48-75db-48f1-abb8-6e0a9d966e0c,0,per_cm_2,,,,,Surface Roughness
post_production,73167,20MnCrS6 / 1.7149,Steel,Surface Roughness,Smooth (1.6um RA),43f5aab8-d83b-4de8-a3e8-c5e68fbef32f,0,per_cm_2,,,,,Surface Roughness
post_production,73167,20MnCrS6 / 1.7149,Steel,Surface Roughness,Fine (0.8um RA),600f8413-1700-4158-8cff-b0a5e7cfbcca,0,per_cm_2,,,,,Surface Roughness
tolerance,73167,20MnCrS6 / 1.7149,Steel,Tolerance,ISO 2768-Stanard,be2a873e-f6e5-40d1-850e-4637e57d4298,,,-10.0mm...0.0mm,10,0,0,
tolerance,73167,20MnCrS6 / 1.7149,Steel,Tolerance,ISO 28768-Fine (Require Drawings),a747d7ac-4a79-4067-9406-aa7aa6cd100d,,,-2.0mm...0.0mm,2,0,25,
tolerance,73167,20MnCrS6 / 1.7149,Steel,Tolerance,ISO 2768-Course,d19ceb22-8c53-4d48-90de-80bdf307014f,,,-20.0mm...0.0mm,20,0,-10,
post_production,73168,18CrNiMo7/ 1.6587,Steel,Finishing,Polishing,50d5edc5-7338-4aa2-b664-1c4602e7a86d,0.005,per_cm_2,,,,,Finishing
post_production,73168,18CrNiMo7/ 1.6587,Steel,Inspection,Measurement report,daf8229d-d2a2-4b68-bc8d-6ea124a34a71,1000,per_model,,,,,Inspection
post_production,73168,18CrNiMo7/ 1.6587,Steel,Finishing,Electroless Nickel Plating,ebc7f3e8-b5e0-402f-a24f-3ce8f932fc98,1.179,per_cm_3,,,,,Finishing
post_production,73168,18CrNiMo7/ 1.6587,Steel,Finishing,Galvanizing,1da11752-c21e-4c8f-80ef-3eed97c73291,0.1572,per_cm_3,,,,,Finishing
post_production,73168,18CrNiMo7/ 1.6587,Steel,Finishing,Powder Coating,6d80f3ac-9d7b-4712-828a-dcf327e62fef,0.01,per_cm_2,,,,,Finishing
post_production,73168,18CrNiMo7/ 1.6587,Steel,Finishing,Bead Blasting,42b8c24f-7e16-4da5-a562-320b12c8c51e,0.005,per_cm_2,,,,,Finishing
post_production,73168,18CrNiMo7/ 1.6587,Steel,Inspection,CMM,7fa49ae7-cb0c-4303-af82-40fd67696d18,1000,per_model,,,,,Inspection
post_production,73168,18CrNiMo7/ 1.6587,Steel,Inspection,First Article Inspection Report (FAIR),dc7856ff-c5a1-41fa-87d2-a9fcac41334e,1000,per_model,,,,,Inspection
post_production,73168,18CrNiMo7/ 1.6587,Steel,Heat Treatment,Heat Treating,4dca2628-9298-4302-9ce6-861339a64b1a,0.7074,per_cm_3,,,,,
post_production,73168,18CrNiMo7/ 1.6587,Steel,Surface Roughness,Standard (3.2um RA),f54e0e94-a274-45ab-b532-14c1b6f1e4b5,0,per_cm_2,,,,,Surface Roughness
post_production,73168,18CrNiMo7/ 1.6587,Steel,Surface Roughness,Smooth (1.6um RA),a0252235-2440-47a9-b54c-7e439d085d36,0,per_cm_2,,,,,Surface Roughness
post_production,73168,18CrNiMo7/ 1.6587,Steel,Surface Roughness,Fine (0.8um RA),5b53cfbf-ee85-4368-a269-17d9f11af181,0,per_cm_2,,,,,Surface Roughness
tolerance,73168,18CrNiMo7/ 1.6587,Steel,Tolerance,ISO 2768-Stanard,be2a873e-f6e5-40d1-850e-4637e57d4298,,,-10.0mm...0.0mm,10,0,0,
tolerance,73168,18CrNiMo7/ 1.6587,Steel,Tolerance,ISO 28768-Fine (Require Drawings),a747d7ac-4a79-4067-9406-aa7aa6cd100d,,,-2.0mm...0.0mm,2,0,25,
tolerance,73168,18CrNiMo7/ 1.6587,Steel,Tolerance,ISO 2768-Course,d19ceb22-8c53-4d48-90de-80bdf307014f,,,-20.0mm...0.0mm,20,0,-10,
post_production,73169,16MnCr5 / 1.7131,Steel,Finishing,Polishing,550a3e65-e4b2-41e8-b1ac-7a044d2bd26b,0.005,per_cm_2,,,,,Finishing
post_production,73169,16MnCr5 / 1.7131,Steel,Inspection,Measurement report,8104606a-6e10-4847-ad76-734eb2d8d9c6,1000,per_model,,,,,Inspection
post_production,73169,16MnCr5 / 1.7131,Steel,Finishing,Electroless Nickel Plating,783e56d8-9f8a-437f-a5dc-9f5749a07fcd,1.179,per_cm_3,,,,,Finishing
post_production,73169,16MnCr5 / 1.7131,Steel,Finishing,Galvanizing,4bede669-58ba-43ff-880c-607d03c5c8f9,0.1572,per_cm_3,,,,,Finishing
post_production,73169,16MnCr5 / 1.7131,Steel,Finishing,Powder Coating,79ed3c78-3af0-4615-8d3a-639840a17487,0.01,per_cm_2,,,,,Finishing
post_production,73169,16MnCr5 / 1.7131,Steel,Finishing,Bead Blasting,0349af5c-86f7-49e0-832e-229a77b37f5b,0.005,per_cm_2,,,,,Finishing
post_production,73169,16MnCr5 / 1.7131,Steel,Inspection,CMM,384a71a3-d816-4af6-8513-9076ea827ea6,1000,per_model,,,,,Inspection
post_production,73169,16MnCr5 / 1.7131,Steel,Inspection,First Article Inspection Report (FAIR),3db171f8-f3b8-4d73-a4a6-f65a3f8960ba,1000,per_model,,,,,Inspection
post_production,73169,16MnCr5 / 1.7131,Steel,Heat Treatment,Heat Treating,be4fc82b-68ac-48a0-960b-039bb4b7cff0,0.7074,per_cm_3,,,,,
post_production,73169,16MnCr5 / 1.7131,Steel,Surface Roughness,Standard (3.2um RA),eed532d0-8232-4e5f-aa54-1211cc338739,0,per_cm_2,,,,,Surface Roughness
post_production,73169,16MnCr5 / 1.7131,Steel,Surface Roughness,Smooth (1.6um RA),e0d422be-504c-4b5b-9e90-9ae2c3d786d5,0,per_cm_2,,,,,Surface Roughness
post_production,73169,16MnCr5 / 1.7131,Steel,Surface Roughness,Fine (0.8um RA),6314bc75-5ccd-4b2e-8685-66a7211ae236,0,per_cm_2,,,,,Surface Roughness
tolerance,73169,16MnCr5 / 1.7131,Steel,Tolerance,ISO 2768-Stanard,be2a873e-f6e5-40d1-850e-4637e57d4298,,,-10.0mm...0.0mm,10,0,0,
tolerance,73169,16MnCr5 / 1.7131,Steel,Tolerance,ISO 28768-Fine (Require Drawings),a747d7ac-4a79-4067-9406-aa7aa6cd100d,,,-2.0mm...0.0mm,2,0,25,
tolerance,73169,16MnCr5 / 1.7131,Steel,Tolerance,ISO 2768-Course,d19ceb22-8c53-4d48-90de-80bdf307014f,,,-20.0mm...0.0mm,20,0,-10,
post_production,73170,25CrMo4 / 1.7218,Steel,Finishing,Polishing,ed684539-88b4-41e7-91ac-dca5fcdce0f9,0.005,per_cm_2,,,,,Finishing
post_production,73170,25CrMo4 / 1.7218,Steel,Inspection,Measurement report,e5d1abee-f9e6-4d6a-815a-c01532a3b6ad,1000,per_model,,,,,Inspection
post_production,73170,25CrMo4 / 1.7218,Steel,Finishing,Electroless Nickel Plating,5764d0ec-2578-49f8-9e75-82e122d6877f,1.179,per_cm_3,,,,,Finishing
post_production,73170,25CrMo4 / 1.7218,Steel,Finishing,Galvanizing,b9e21db9-555c-4c30-a174-1d88e553d89a,0.1572,per_cm_3,,,,,Finishing
post_production,73170,25CrMo4 / 1.7218,Steel,Finishing,Powder Coating,92f45353-57da-40ed-ae00-cabd8ebb196f,0.01,per_cm_2,,,,,Finishing
post_production,73170,25CrMo4 / 1.7218,Steel,Finishing,Bead Blasting,4b343691-75b1-424f-b065-506fbd8d5f59,0.005,per_cm_2,,,,,Finishing
post_production,73170,25CrMo4 / 1.7218,Steel,Inspection,CMM,f9fa1264-c2ff-4fed-b59e-523d47a518d9,1000,per_model,,,,,Inspection
post_production,73170,25CrMo4 / 1.7218,Steel,Inspection,First Article Inspection Report (FAIR),61a60069-0ce2-43f4-9742-ca02e86a9215,1000,per_model,,,,,Inspection
post_production,73170,25CrMo4 / 1.7218,Steel,Heat Treatment,Heat Treating,2f54bd92-9fec-4ca6-bb8c-b60ea97e4e52,0.7074,per_cm_3,,,,,
post_production,73170,25CrMo4 / 1.7218,Steel,Surface Roughness,Standard (3.2um RA),09b4e03b-fb57-48e6-bd77-6ec7f3302a64,0,per_cm_2,,,,,Surface Roughness
post_production,73170,25CrMo4 / 1.7218,Steel,Surface Roughness,Smooth (1.6um RA),f6c63290-15b2-43c2-985d-04d8fba9cdf3,0,per_cm_2,,,,,Surface Roughness
post_production,73170,25CrMo4 / 1.7218,Steel,Surface Roughness,Fine (0.8um RA),4a30de29-620b-4a82-a49c-d19021590751,0,per_cm_2,,,,,Surface Roughness
tolerance,73170,25CrMo4 / 1.7218,Steel,Tolerance,ISO 2768-Stanard,be2a873e-f6e5-40d1-850e-4637e57d4298,,,-10.0mm...0.0mm,10,0,0,
tolerance,73170,25CrMo4 / 1.7218,Steel,Tolerance,ISO 28768-Fine (Require Drawings),a747d7ac-4a79-4067-9406-aa7aa6cd100d,,,-2.0mm...0.0mm,2,0,25,
tolerance,73170,25CrMo4 / 1.7218,Steel,Tolerance,ISO 2768-Course,d19ceb22-8c53-4d48-90de-80bdf307014f,,,-20.0mm...0.0mm,20,0,-10,
post_production,73171,SS201,Stainless Steel,Finishing,Polishing,9587e4f4-077e-4ccf-9607-c830cec4054a,0.005,per_cm_2,,,,,Finishing
post_production,73171,SS201,Stainless Steel,Inspection,Measurement report,29d9fce4-6d4e-4922-bc87-0cc480217f92,1000,per_model,,,,,Inspection
post_production,73171,SS201,Stainless Steel,Finishing,Electroless Nickel Plating,5c1dcc67-95c1-40ea-9b9c-9b4b867c77ae,1.179,per_cm_3,,,,,Finishing
post_production,73171,SS201,Stainless Steel,Finishing,Galvanizing,0f16bfc5-d3b8-4fce-84e1-4d21014afa70,0.1572,per_cm_3,,,,,Finishing
post_production,73171,SS201,Stainless Steel,Finishing,Powder Coating,afc36678-0967-440a-bcb9-fad47e952724,0.01,per_cm_2,,,,,Finishing
post_production,73171,SS201,Stainless Steel,Finishing,Bead Blasting,cb7ebc81-48f7-48ba-8aa0-86bfb7fde504,0.005,per_cm_2,,,,,Finishing
post_production,73171,SS201,Stainless Steel,Inspection,CMM,c521a385-8e28-485f-924d-86795915d37e,1000,per_model,,,,,Inspection
post_production,73171,SS201,Stainless Steel,Inspection,First Article Inspection Report (FAIR),9e0d9986-509a-472c-894c-8f87d145786c,1000,per_model,,,,,Inspection
post_production,73171,SS201,Stainless Steel,Heat Treatment,Heat Treating,8fdf883a-82a6-4571-9008-163008604fb7,0.7074,per_cm_3,,,,,
post_production,73171,SS201,Stainless Steel,Surface Roughness,Standard (3.2um RA),70851f10-0eef-4d0a-80e4-77603f109f6d,0,per_cm_2,,,,,{{group}}
post_production,73171,SS201,Stainless Steel,Surface Roughness,Smooth (1.6um RA),4f8d8e3d-4c2e-428d-b48f-bdc544bc9a2a,0,per_cm_2,,,,,Surface Roughness
post_production,73171,SS201,Stainless Steel,Surface Roughness,Fine (0.8um RA),ad392c0a-c90e-4579-8f33-d4bd9d74703a,0,per_cm_2,,,,,{{group}}
tolerance,73171,SS201,Stainless Steel,Tolerance,ISO 2768-Stanard,be2a873e-f6e5-40d1-850e-4637e57d4298,,,-10.0mm...0.0mm,10,0,0,
tolerance,73171,SS201,Stainless Steel,Tolerance,ISO 28768-Fine (Require Drawings),a747d7ac-4a79-4067-9406-aa7aa6cd100d,,,-2.0mm...0.0mm,2,0,25,
tolerance,73171,SS201,Stainless Steel,Tolerance,ISO 2768-Course,d19ceb22-8c53-4d48-90de-80bdf307014f,,,-20.0mm...0.0mm,20,0,-10,
post_production,73172,SS304L,Stainless Steel,Finishing,Polishing,f57aab8a-786a-461a-9d22-e8a85823dd2d,0.005,per_cm_2,,,,,Finishing
post_production,73172,SS304L,Stainless Steel,Inspection,Measurement report,55382102-877e-46ba-afd4-762281c04f89,1000,per_model,,,,,Inspection
post_production,73172,SS304L,Stainless Steel,Finishing,Electroless Nickel Plating,b11ef04f-2279-4514-be90-29056d560d83,1.179,per_cm_3,,,,,Finishing
post_production,73172,SS304L,Stainless Steel,Finishing,Galvanizing,5d61e9a4-6e90-422a-80cb-9d00b40f8020,0.1572,per_cm_3,,,,,Finishing
post_production,73172,SS304L,Stainless Steel,Finishing,Powder Coating,6848bb2b-1a43-4d5f-ae4b-b71491790f3a,0.01,per_cm_2,,,,,Finishing
post_production,73172,SS304L,Stainless Steel,Finishing,Bead Blasting,5351e40b-9ef7-4974-8aa7-1bf0b15f794f,0.005,per_cm_2,,,,,Finishing
post_production,73172,SS304L,Stainless Steel,Inspection,CMM,3e4763a9-dc45-4942-babb-91a34eae839b,1000,per_model,,,,,Inspection
post_production,73172,SS304L,Stainless Steel,Inspection,First Article Inspection Report (FAIR),b6bd5270-b75b-4400-9577-c0dc79867dd7,1000,per_model,,,,,Inspection
post_production,73172,SS304L,Stainless Steel,Heat Treatment,Heat Treating,8e68bfbe-386c-4361-ae96-d438cbb0ed77,0.7074,per_cm_3,,,,,
post_production,73172,SS304L,Stainless Steel,Surface Roughness,Standard (3.2um RA),40ecad3a-0205-4434-8309-94be47a055f9,0,per_cm_2,,,,,{{group}}
post_production,73172,SS304L,Stainless Steel,Surface Roughness,Smooth (1.6um RA),4f431f08-5551-4122-9d1e-f5717ee55281,0,per_cm_2,,,,,Surface Roughness
post_production,73172,SS304L,Stainless Steel,Surface Roughness,Fine (0.8um RA),b8260c9c-7417-44af-b1eb-d43945a0e007,0,per_cm_2,,,,,{{group}}
tolerance,73172,SS304L,Stainless Steel,Tolerance,ISO 2768-Stanard,be2a873e-f6e5-40d1-850e-4637e57d4298,,,-10.0mm...0.0mm,10,0,0,
tolerance,73172,SS304L,Stainless Steel,Tolerance,ISO 28768-Fine (Require Drawings),a747d7ac-4a79-4067-9406-aa7aa6cd100d,,,-2.0mm...0.0mm,2,0,25,
tolerance,73172,SS304L,Stainless Steel,Tolerance,ISO 2768-Course,d19ceb22-8c53-4d48-90de-80bdf307014f,,,-20.0mm...0.0mm,20,0,-10,
post_production,73173,SS316L,Stainless Steel,Finishing,Polishing,ab2560d6-b1b0-456b-82a6-fb6ed2a92863,0.005,per_cm_2,,,,,Finishing
post_production,73173,SS316L,Stainless Steel,Inspection,Measurement report,c2b7491e-9d63-4a89-826b-3957ef5cd6b5,1000,per_model,,,,,Inspection
post_production,73173,SS316L,Stainless Steel,Finishing,Electroless Nickel Plating,6c4a1c67-b5c4-4457-9481-f5a04be36f5e,1.179,per_cm_3,,,,,Finishing
post_production,73173,SS316L,Stainless Steel,Finishing,Galvanizing,3b6ed119-22d4-4108-905a-3cef4006c8ab,0.1572,per_cm_3,,,,,Finishing
post_production,73173,SS316L,Stainless Steel,Finishing,Powder Coating,fe245af4-fbe2-4571-b8c0-dd850aab75c8,0.01,per_cm_2,,,,,Finishing
post_production,73173,SS316L,Stainless Steel,Finishing,Bead Blasting,766097cf-3737-4b06-91fc-0a70f1588afe,0.005,per_cm_2,,,,,Finishing
post_production,73173,SS316L,Stainless Steel,Inspection,CMM,3204d96c-4adb-4148-a4a7-fc8c87b68bf6,1000,per_model,,,,,Inspection
post_production,73173,SS316L,Stainless Steel,Inspection,First Article Inspection Report (FAIR),16589c95-a9a3-408d-829c-04e4ac7b25e1,1000,per_model,,,,,Inspection
post_production,73173,SS316L,Stainless Steel,Heat Treatment,Heat Treating,db4ea452-a321-4b4d-8cc6-78c80b6bc7ea,0.7074,per_cm_3,,,,,
post_production,73173,SS316L,Stainless Steel,Surface Roughness,Standard (3.2um RA),f5fb20b2-442e-4874-b356-f2af60c528ba,0,per_cm_2,,,,,{{group}}
post_production,73173,SS316L,Stainless Steel,Surface Roughness,Smooth (1.6um RA),406b5331-32b3-49e7-8b1a-2072fcc3e607,0,per_cm_2,,,,,Surface Roughness
post_production,73173,SS316L,Stainless Steel,Surface Roughness,Fine (0.8um RA),ef78403a-4304-471b-a97c-21919c0b9c58,0,per_cm_2,,,,,{{group}}
tolerance,73173,SS316L,Stainless Steel,Tolerance,ISO 2768-Stanard,be2a873e-f6e5-40d1-850e-4637e57d4298,,,-10.0mm...0.0mm,10,0,0,
tolerance,73173,SS316L,Stainless Steel,Tolerance,ISO 28768-Fine (Require Drawings),a747d7ac-4a79-4067-9406-aa7aa6cd100d,,,-2.0mm...0.0mm,2,0,25,
tolerance,73173,SS316L,Stainless Steel,Tolerance,ISO 2768-Course,d19ceb22-8c53-4d48-90de-80bdf307014f,,,-20.0mm...0.0mm,20,0,-10,
post_production,73174,SS420,Stainless Steel,Finishing,Polishing,bcd2c972-ac76-4719-8020-caedbccc43de,0.005,per_cm_2,,,,,Finishing
post_production,73174,SS420,Stainless Steel,Inspection,Measurement report,aeb6817b-1959-47ba-801e-a4c2a92efd74,1000,per_model,,,,,Inspection
post_production,73174,SS420,Stainless Steel,Finishing,Electroless Nickel Plating,5d3353d2-353d-4c45-8c61-f8dc5c61e11e,1.179,per_cm_3,,,,,Finishing
post_production,73174,SS420,Stainless Steel,Finishing,Galvanizing,10045d96-a642-4b4d-8ee3-9476471fb1fe,0.1572,per_cm_3,,,,,Finishing
post_production,73174,SS420,Stainless Steel,Finishing,Powder Coating,f4f83f38-0845-44ad-bf81-4c39d3904b9b,0.01,per_cm_2,,,,,Finishing
post_production,73174,SS420,Stainless Steel,Finishing,Bead Blasting,dd2689c2-cb99-417f-9f76-144d01d9e06d,0.005,per_cm_2,,,,,Finishing
post_production,73174,SS420,Stainless Steel,Inspection,CMM,b9d73726-26b4-4db3-a508-a23152ab619f,1000,per_model,,,,,Inspection
post_production,73174,SS420,Stainless Steel,Inspection,First Article Inspection Report (FAIR),30c19db1-d76f-4efe-b51d-9859bd9a4ec1,1000,per_model,,,,,Inspection
post_production,73174,SS420,Stainless Steel,Heat Treatment,Heat Treating,57a71920-e89d-4230-9af1-3d3fb44554a2,0.7074,per_cm_3,,,,,
post_production,73174,SS420,Stainless Steel,Surface Roughness,Standard (3.2um RA),7f25479b-68aa-40e4-aa70-531f2eff71cb,0,per_cm_2,,,,,{{group}}
post_production,73174,SS420,Stainless Steel,Surface Roughness,Smooth (1.6um RA),99beede2-5f5a-4685-884d-3d8f4f19cad5,0,per_cm_2,,,,,Surface Roughness
post_production,73174,SS420,Stainless Steel,Surface Roughness,Fine (0.8um RA),433b9a67-5623-481e-8819-70e5ef0c0f06,0,per_cm_2,,,,,{{group}}
tolerance,73174,SS420,Stainless Steel,Tolerance,ISO 2768-Stanard,be2a873e-f6e5-40d1-850e-4637e57d4298,,,-10.0mm...0.0mm,10,0,0,
tolerance,73174,SS420,Stainless Steel,Tolerance,ISO 28768-Fine (Require Drawings),a747d7ac-4a79-4067-9406-aa7aa6cd100d,,,-2.0mm...0.0mm,2,0,25,
tolerance,73174,SS420,Stainless Steel,Tolerance,ISO 2768-Course,d19ceb22-8c53-4d48-90de-80bdf307014f,,,-20.0mm...0.0mm,20,0,-10,
post_production,73175,Aluminium 1050,Aluminium,Finishing,Polishing,fde21318-34fe-4d40-82b9-6056d9cbeb04,0.005,per_cm_2,,,,,Finishing
post_production,73175,Aluminium 1050,Aluminium,Inspection,Measurement report,80dff0d7-9481-44f5-9f2a-f7975269a8a8,1000,per_model,,,,,Inspection
post_production,73175,Aluminium 1050,Aluminium,Finishing,Electroless Nickel Plating,96d82648-8f50-4aa6-a5c7-64077fd6671e,0.405,per_cm_3,,,,,Finishing
post_production,73175,Aluminium 1050,Aluminium,Finishing,Galvanizing,c5ec4774-9b0a-496a-92d9-5c9201a539fd,0.054,per_cm_3,,,,,Finishing
post_production,73175,Aluminium 1050,Aluminium,Finishing,Powder Coating,01bbc2fc-129c-4c4c-97c7-7d94a980bf5d,0.01,per_cm_2,,,,,Finishing
post_production,73175,Aluminium 1050,Aluminium,Finishing,Bead Blasting,aa8bf361-016f-4240-b2b0-28f51d46bf8f,0.005,per_cm_2,,,,,Finishing
post_production,73175,Aluminium 1050,Aluminium,Inspection,CMM,436954a1-17ae-4e29-b3c7-ee5a83a33d48,1000,per_model,,,,,Inspection
post_production,73175,Aluminium 1050,Aluminium,Inspection,First Article Inspection Report (FAIR),7fae932a-0849-4111-90b8-07f7abcfef26,1000,per_model,,,,,Inspection
post_production,73175,Aluminium 1050,Aluminium,Heat Treatment,Heat Treating,dbbedfbe-12fa-43d8-a65e-30ac5db9a124,0.243,per_cm_3,,,,,
post_production,73175,Aluminium 1050,Aluminium,Surface Roughness,Standard (3.2um RA),80b79c4e-21f8-4346-a164-4ce914f72ce1,0,per_cm_2,,,,,Surface Roughness
post_production,73175,Aluminium 1050,Aluminium,Surface Roughness,Smooth (1.6um RA),d2caaa61-c7a3-4e8f-9f24-62fb3e6c51e6,0,per_cm_2,,,,,Surface Roughness
post_production,73175,Aluminium 1050,Aluminium,Surface Roughness,Fine (0.8um RA),bbb18663-cafc-4c4f-b718-94770964c9a1,0,per_cm_2,,,,,Surface Roughness
tolerance,73175,Aluminium 1050,Aluminium,Tolerance,ISO 2768-Stanard,be2a873e-f6e5-40d1-850e-4637e57d4298,,,-10.0mm...0.0mm,10,0,0,
tolerance,73175,Aluminium 1050,Aluminium,Tolerance,ISO 28768-Fine (Require Drawings),a747d7ac-4a79-4067-9406-aa7aa6cd100d,,,-2.0mm...0.0mm,2,0,25,
tolerance,73175,Aluminium 1050,Aluminium,Tolerance,ISO 2768-Course,d19ceb22-8c53-4d48-90de-80bdf307014f,,,-20.0mm...0.0mm,20,0,-10,
post_production,73176,Aluminium 1100,Aluminium,Finishing,Polishing,c3576463-ead6-4e1a-83fc-1a44f13512ce,0.005,per_cm_2,,,,,Finishing
post_production,73176,Aluminium 1100,Aluminium,Inspection,Measurement report,698967ae-2c50-4211-9cc9-a7a1588c2603,1000,per_model,,,,,Inspection
